Company being reviewed,Competitor category,user_review_name,published_date,star_rating,review_title,review_body,Sentiment of review,Polarity,plastic surgery,Body & Liposuction,Hair Transplant,Veins,Rejuvenation & Fillers,Laser Hair Removal,Dermatology,Haemorrhoids,Snoring,Bunion,Competitors,Cost,Speed,Staff assistance,experience,Online,Cleanliness,Gratitude,results
PHI Clinic,wider industry competitor,Iris Garman,2014-10-07T13:11:14Z,5  stars,First class service; first class result.,I had Botox and facial filler with Dr. Patel at PHI. The atmosphere at the,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Jorina,2014-10-04T16:11:23Z,5  stars,Tummy Tuck at PHI Clinic,"When I visited PHI I was amazed by the whole place, everything was so clean and clinical. I met the surgeon who was amazing and he guided me through the whole process. I must say I have never felt more looked after and am simply delighted with the results.",Positive,0.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,0,results
The Hospital Group,direct,Gabbi,2019-03-25T18:23:20Z,5  stars,Had my breast enlargement with THG 3?�?,"Had my breast enlargement with THG 3 days ago with Mr Seno and i read a few reviews and was slightly worried about what people had said about the aftercare at Dolan Park Hospital but i have to say that the care i received was amazing. I was extremely nervous about having my surgery and i have a needle phobia. As soon as i arrived i was pht completely at ease by all the nurses, they were all so lovely. I arrived at 1pm and was told my surgery might be about 3:30-4pm but i didnt end up going down until just gone 6pm (I work in a hospital so i am aware that theatre times can overrun which is not a problem) the anaesthetist came to see me about an hour proir to surgery and made me feel completely at ease and explained what would happen when i got to theatre. Mr Seno then came to see me and explained exactly what he would be doing, marked me up and then i was collected by the theatre staff. They were all so lovely and caring and made me feel much more relaxed. When i was taken back to my room i was checked on every 30 mins to check my blood pressure etc and i was always asked if i needed anything and was given pain releif when i needed it. The nurses kept my water topped up with fresh water and bought me something to eat. I was discharged the next morning after seeing my surgeon and him saying that he was happy for me to go home. I honestly couldnt praise this hospital enough for how kind and caring all of their staff are! And i am so happy with the results so far.",Positive,0.9956,Breast Enlargement,0,0,0,0,0,0,0,0,0,0,,time,staff,pain,0,0,happy,results
The Hospital Group,direct,Rachel,2019-03-24T19:09:49Z,5  stars,Breast Uplift with Implants with Mr Borghini at Riverside Hospital,"I had my surgey at the end of November 2018 and my whole experience with The Hospital Group has been wonderful. After having consultations with a few other clinics, I found THG to be better suited to my needs and desired end result (breast uplift due to weight loss). When I first met my surgeon Mr Borghini, I felt comfortable and relaxed right away - you will never meet anyone more humble than this wonderful man. He doesn't know or at least never let's on how truly fantastic and skilled he is. My results are out of this world; natural looking breasts and the scars are healing incredibly well. Mr Borghini is the perfect mix of professional and warm and human - he always made me smile! I was so excited to see him for my 3 month sign off appointment to show off how amazing the results are.",Positive,0.9909,Breast Uplift,0,0,0,0,0,0,0,0,0,The Hospital Group,0,0,professional,0,0,0,0,natural
The Hospital Group,direct,Dan Wiltshire,2019-03-21T19:46:25Z,1  stars,Paid to have otoplasty 3yrs ago and got?�?,Paid to have otoplasty 3yrs ago and got in touch when I realised a stitch had been left in my ear.,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hospital Group,direct,Sarah,2019-03-17T23:06:13Z,0  stars,nan,nan,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hospital Group,direct,Charmaine taylor,2019-03-16T16:55:09Z,5  stars,Best thing I did getting  veneers,Had my  veneers done by dr natwar few year ago now there still perfect love them ! Nusmile,Positive,0.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hospital Group,direct,Leanne Walker,2019-03-13T23:13:41Z,0  stars,nan,nan,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hospital Group,direct,Rob Manser,2019-03-13T12:56:34Z,1  stars,It was my first experience dealing with?�?,It was my first experience dealing with the Hospital Group today and will also be my last.,Neutral,0,0,0,0,0,0,0,0,0,0,0,The Hospital Group,0,0,0,0,0,0,0,0
The Hospital Group,direct,Jayne R,2019-03-09T10:51:04Z,5  stars,Great service from start to finish.,"Everyone I encountered with The Hospital Group (Dolan Park Hospital) were welcoming, helpful, friendly and seemed to genuinely care about my experience. My surgery went very smoothly and it's one of the best decisions I've ever made.",Positive,0.946,0,0,0,0,0,0,0,0,0,0,The Hospital Group,0,0,friendly,0,0,0,helpful,0
The Hospital Group,direct,Louise,2019-03-09T10:35:02Z,0  stars,nan,nan,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hospital Group,direct,Ell,2019-03-06T03:06:51Z,5  stars,I attended the hospital group in 2010 so I hope this is still relevant,"I attended the hospital group for a procedure in 2010. When I went for my op, I wasn?��t feeling well and the doctor apologised and told me they couldn?��t perform the procedure due to health concerns on MY part. They booked me back in a couple of weeks later and all went well. I feel like they really looked after me. I had my consultation in Dublin. I travelled to UK the first time & Cork the second. Staff in both places really looked after me (although the UK clinic was more modern & hygienic). So 9 years on and I?��ve never had a problem. I also inquired about another procedure and the doctor gave me great advice. He could have just took my money (i would?��ve been happy either way). Instead he gave me great advice. I would DEFINITELY recommend The Hospital Group. The staff look out for your health and well-being.",Positive,0.9814,0,0,0,0,0,0,0,0,0,0,The Hospital Group,0,time,staff,0,0,0,happy,0
The Hospital Group,direct,Boosey12,2019-03-01T23:15:28Z,5  stars,Aftercare at Exeter 5 stars!,"I?��ve been with the hospital group now for several years and had a few procedures with them. During all of my time with the hospital group, I have visited the aftercare Exeter clinic - I can not rate the service high enough. Always the same team - Mel & Mary - they are an absolute credit to the company. Mel is just the most friendliest, helpful and fabulous receptionist ever! Mary is always happy, caring and really is concerned and has your best interests at heart. I am having another procedure soon with the HG...and it?��s because I find the aftercare faultless, stress free and efficient with these lovely two! Thanks Girls!",Positive,0.9899,0,0,0,0,0,0,0,0,0,0,The Hospital Group,0,time,service,0,0,0,thanks,0
The Hospital Group,direct,Natasha,2019-02-26T22:41:36Z,5  stars,The process was easy and very prompt,The process was easy and very prompt. Welcomed from the very beginning. Fantastic surgeon did a really good job and the nurse is so caring and on hand to help. Not once was I not made to be important.  The aftercare has been amazing. The whole team including those at the hospital was fantastic. My overall experience was brilliant couldnt have asked not more.,Positive,0.9879,0,0,0,0,0,0,0,0,0,0,0,0,easy,aftercare,0,0,0,welcome,0
The Hospital Group,direct,Michael Gorman,2019-02-26T21:23:28Z,5  stars,Great service from start to finish!,"Great service from start to finish! Everyone I encountered with The Hospital Group, from my initial consultation through to the moment I walked out of Dolan Park Hospital, was welcoming, helpful, friendly and seemed to genuinely care about my experience. On top of that, my surgery went very smoothly and it's one of the best decisions I've ever made.",Positive,0.969,0,0,0,0,0,0,0,0,0,0,The Hospital Group,0,0,service,0,0,0,helpful,0
The Hospital Group,direct,Tina Prudence,2019-02-26T19:48:50Z,5  stars,Very good,Very good. i will use the hospital group again. The staff at dolan park hospital were amazing. The staff in harley street for my consultation were second to none. Great the whole way through. thanjyou Tina x,Positive,0.5717,0,0,0,0,0,0,0,0,0,0,The Hospital Group,0,0,staff,0,0,0,0,0
The Hospital Group,direct,Miss Taylor,2019-02-26T15:18:19Z,5  stars,Friendly helpful staff very?�?,Friendly helpful staff very knowledgeable surgeon it?��s only been 2 weeks but can certainly see the difference following my tummy tuck and breast lift with implants,Positive,0.7269,Tummy Tuck,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,helpful,0
The Hospital Group,direct,linda carroll,2019-02-26T14:48:58Z,5  stars,Had a tummy tuck with Mr Khoda,"Had a tummy tuck with Mr Khoda, fantastic result. The whole team are so supportive. Nurses are great. Dolan park hospital is lovey. The only negative is the showers are antiquated . This is my second stay at this hospital. Whole experience is excellent .",Positive,0.8902,Tummy Tuck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hospital Group,direct,Carol S,2019-02-26T14:33:29Z,5  stars,Such a life changing decision for?�?,"Such a life changing decision for surgery is worth careful research and comparisons. So glad that this is the one I made. The whole procedure from initial enquiry to discharge was professional but friendly and relaxed. I was kept fully informed at every stage, every query I had was resolved. At no time did I feel anxious or under any pressure. The care given was amazing and each member of Hospital Group team has my utmost respect and gratitude. Thank you everyone. Most of all. my thanks to the skill of surgeon. Renato. This lady can now graciously see the person that was hidden behind the advanced signs of aging.  Such a positive experience thank you Hospital Group.",Positive,0.9938,0,0,0,0,0,0,0,0,0,0,0,,time,professional,0,research,0,thanks,life changing
The Hospital Group,direct,S.L 85,2019-02-26T14:06:34Z,3  stars,This was my second visit to The?�?,This was my second visit to The Hospital Group due to needing a band replacement.,Neutral,0,0,0,0,0,0,0,0,0,0,0,The Hospital Group,0,0,0,0,0,0,0,0
The Hospital Group,direct,Amanda Makin,2019-02-26T14:01:06Z,5  stars,Could have done with more output on?�?,Could have done with more output on discharge. Wasn?��t sure on a few things and felt rushed to leave.,Positive,0.2732,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
The Hospital Group,direct,rebecca gilmore,2019-02-26T13:27:05Z,5  stars,I had my breast augmentation with the?�?,I had my breast augmentation with the hospital group and I couldn?��t thank them anuf when ever I had a worry they was there on phone to help me threw when ever I needed reassurance they was there to guide me threw amazing people x,Positive,0.8225,Breast Augmentation,0,0,0,0,0,0,0,0,0,The Hospital Group,0,0,0,0,0,0,0,0
The Hospital Group,direct,Laurie-Beth Waters,2019-02-25T08:45:33Z,5  stars,Great experience,Great experience with The Hospital Group - Mr Borghini is very friendly and approachable. All the staff are warm and welcoming and always have time to fit you in with an appointment as soon as possible.,Positive,0.9312,0,0,0,0,0,0,0,0,0,0,The Hospital Group,0,time,staff,0,0,0,0,0
The Hospital Group,direct,S Kennedy,2019-02-14T17:10:57Z,5  stars,Tummy Tuck and Lipo at Dolan Park - Dr Ben Khoda,I've had a tummy tuck and lipo at Dolan Park on 2nd February and had a great experience.,Positive,0.6249,Tummy Tuck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hospital Group,direct,Sarah,2019-02-13T16:05:48Z,5  stars,Breast Augmentation at Dolan Park 11.02.19,Dolan Park is a lovely welcoming hospital.  I wasn?��t originally booked to have my surgery here but my surgery day at the QE was cancelled so I was booked in to Dolan Park at the last minute.  Nether the less my experience here was great. Nurses and theatre staff were lovely and made me feel comfortable and relaxed.  Mary my night nurse was a gem looking after me making sure I was in no pain.,Positive,0.9593,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,pain,0,0,0,0
The Hospital Group,direct,Rachel Wilson,2019-02-12T19:23:44Z,5  stars,I?��m currently in the Dolan park..,"I?��m currently in the Dolan park hospital after just having had a breast augmentation with Dr Khoda. He is a fabulous surgeon and has done a great job at answering all my questions, putting me at ease about my surgery. On to the hospital/nurses, I honestly have nothing bad to say about them. The hospital is clean and the main reception is very visually appealing. The staff here are lovely, they have done their best to reassure me, keep me topped up on drinks, food and painkillers and I can?��t thank them enough. I would recommend this company to anyone, I was sceptical after other reviews I have seen but I would most definitely come back here.",Positive,0.9631,Breast Augmentation,0,0,0,0,0,0,0,0,0,0,0,0,staff,pain,0,clean,0,0
